anio;region_sanitaria ;municipio_id;municipio_nombre ;CIE10_codigo;CIE10_descripcion;clasificacion;cantidad
2015;XII;06427;La Matanza;O20;OTROS TRASTORNOS MATERNOS RELACIONADOS PRINCIPALMENTE CON EL EMBARAZO (O20 - O29);DIRECTA;1
2015;XII;06427;La Matanza;O98;OTRAS AFECCIONES OBSTETRICAS NO CLASIFICADAS EN OTRA PARTE (O95 - O99);INDIRECTA;1
2015;XII;06427;La Matanza;O99;OTRAS AFECCIONES OBSTETRICAS NO CLASIFICADAS EN OTRA PARTE (O95 - O99);INDIRECTA;1
2015;XI;06441;La Plata;O14;EDEMA, PROTEINURIA Y TRASTORNOS HIPERTENSIVOS EN EL EMBARAZO, EL PARTO Y EL PUERPERIO (O10 - O16);DIRECTA;1
2015;XI;06441;La Plata;O05;EMBARAZO TERMINADO EN ABORTO (O00 - O08);DIRECTA;1
2015;XI;06441;La Plata;O99;OTRAS AFECCIONES OBSTETRICAS NO CLASIFICADAS EN OTRA PARTE (O95 - O99);INDIRECTA;4
2015;VI;06434;Lanús;O85;COMPLICACIONES PRINCIPALMENTE RELACIONADAS CON EL PUERPERIO (O85 - O92);DIRECTA;1
2015;VI;06434;Lanús;O14;EDEMA, PROTEINURIA Y TRASTORNOS HIPERTENSIVOS EN EL EMBARAZO, EL PARTO Y EL PUERPERIO (O10 - O16);DIRECTA;1
2015;VIII;06476;Lobería;O15;EDEMA, PROTEINURIA Y TRASTORNOS HIPERTENSIVOS EN EL EMBARAZO, EL PARTO Y EL PUERPERIO (O10 - O16);DIRECTA;1
2015;X;06483;Lobos;O99;OTRAS AFECCIONES OBSTETRICAS NO CLASIFICADAS EN OTRA PARTE (O95 - O99);INDIRECTA;1
2015;VI;06490;Lomas de Zamora;O00;EMBARAZO TERMINADO EN ABORTO (O00 - O08);DIRECTA;1
2015;VI;06490;Lomas de Zamora;O95;OTRAS AFECCIONES OBSTETRICAS NO CLASIFICADAS EN OTRA PARTE (O95 - O99);DIRECTA;1
2015;XI;06505;Magdalena;O05;EMBARAZO TERMINADO EN ABORTO (O00 - O08);DIRECTA;1
2015;VII;06539;Merlo;O62;COMPLICACIONES DEL TRABAJO DE PARTO Y DEL PARTO (O60 - O75);DIRECTA;1
2015;VII;06539;Merlo;O75;COMPLICACIONES DEL TRABAJO DE PARTO Y DEL PARTO (O60 - O75);DIRECTA;1
2015;VII;06539;Merlo;O88;COMPLICACIONES PRINCIPALMENTE RELACIONADAS CON EL PUERPERIO (O85 - O92);DIRECTA;1
2015;VII;06539;Merlo;O14;EDEMA, PROTEINURIA Y TRASTORNOS HIPERTENSIVOS EN EL EMBARAZO, EL PARTO Y EL PUERPERIO (O10 - O16);DIRECTA;1
2015;VII;06539;Merlo;O99;OTRAS AFECCIONES OBSTETRICAS NO CLASIFICADAS EN OTRA PARTE (O95 - O99);INDIRECTA;3
2015;VII;06560;Moreno;O62;COMPLICACIONES DEL TRABAJO DE PARTO Y DEL PARTO (O60 - O75);DIRECTA;2
2015;VII;06560;Moreno;O71;COMPLICACIONES DEL TRABAJO DE PARTO Y DEL PARTO (O60 - O75);DIRECTA;1
2015;VII;06560;Moreno;O75;COMPLICACIONES DEL TRABAJO DE PARTO Y DEL PARTO (O60 - O75);DIRECTA;1
2015;VII;06560;Moreno;O02;EMBARAZO TERMINADO EN ABORTO (O00 - O08);DIRECTA;1
2015;VII;06560;Moreno;O05;EMBARAZO TERMINADO EN ABORTO (O00 - O08);DIRECTA;1
2015;VII;06560;Moreno;O23;OTROS TRASTORNOS MATERNOS RELACIONADOS PRINCIPALMENTE CON EL EMBARAZO (O20 - O29);DIRECTA;1
2015;VII;06568;Morón;O71;COMPLICACIONES DEL TRABAJO DE PARTO Y DEL PARTO (O60 - O75);DIRECTA;1
2015;VII;06568;Morón;O15;EDEMA, PROTEINURIA Y TRASTORNOS HIPERTENSIVOS EN EL EMBARAZO, EL PARTO Y EL PUERPERIO (O10 - O16);DIRECTA;1
2015;VII;06568;Morón;O99;OTRAS AFECCIONES OBSTETRICAS NO CLASIFICADAS EN OTRA PARTE (O95 - O99);INDIRECTA;1
2015;VIII;06581;Necochea;O62;COMPLICACIONES DEL TRABAJO DE PARTO Y DEL PARTO (O60 - O75);DIRECTA;1
2015;I;06602;Patagones;O00;EMBARAZO TERMINADO EN ABORTO (O00 - O08);DIRECTA;1
2015;V;06638;Pilar;O62;COMPLICACIONES DEL TRABAJO DE PARTO Y DEL PARTO (O60 - O75);DIRECTA;1
2015;V;06638;Pilar;O90;COMPLICACIONES PRINCIPALMENTE RELACIONADAS CON EL PUERPERIO (O85 - O92);DIRECTA;1
2015;V;06638;Pilar;B20;ENFERMEDAD POR VIRUS DE LA INMUNODEFICIENCIA HUMANA (V.I.H.) (B20 - B24);INDIRECTA;1
2015;V;06638;Pilar;O99;OTRAS AFECCIONES OBSTETRICAS NO CLASIFICADAS EN OTRA PARTE (O95 - O99);INDIRECTA;3
2015;VI;06658;Quilmes;O71;COMPLICACIONES DEL TRABAJO DE PARTO Y DEL PARTO (O60 - O75);DIRECTA;1
2015;VI;06658;Quilmes;O72;COMPLICACIONES DEL TRABAJO DE PARTO Y DEL PARTO (O60 - O75);DIRECTA;1
2015;VI;06658;Quilmes;O85;COMPLICACIONES PRINCIPALMENTE RELACIONADAS CON EL PUERPERIO (O85 - O92);DIRECTA;1
2015;VI;06658;Quilmes;O14;EDEMA, PROTEINURIA Y TRASTORNOS HIPERTENSIVOS EN EL EMBARAZO, EL PARTO Y EL PUERPERIO (O10 - O16);DIRECTA;1
2015;VI;06658;Quilmes;O15;EDEMA, PROTEINURIA Y TRASTORNOS HIPERTENSIVOS EN EL EMBARAZO, EL PARTO Y EL PUERPERIO (O10 - O16);DIRECTA;1
2015;VI;06658;Quilmes;O99;OTRAS AFECCIONES OBSTETRICAS NO CLASIFICADAS EN OTRA PARTE (O95 - O99);INDIRECTA;1
2015;II;06679;Rivadavia;O72;COMPLICACIONES DEL TRABAJO DE PARTO Y DEL PARTO (O60 - O75);DIRECTA;1
2015;V;06756;San Isidro;O05;EMBARAZO TERMINADO EN ABORTO (O00 - O08);DIRECTA;1
2015;V;06760;San Miguel;O02;EMBARAZO TERMINADO EN ABORTO (O00 - O08);DIRECTA;1
2015;IV;06763;San Nicolás;O99;OTRAS AFECCIONES OBSTETRICAS NO CLASIFICADAS EN OTRA PARTE (O95 - O99);INDIRECTA;1
2015;XI;06778;San Vicente;O62;COMPLICACIONES DEL TRABAJO DE PARTO Y DEL PARTO (O60 - O75);DIRECTA;1
2015;XI;06778;San Vicente;O22;OTROS TRASTORNOS MATERNOS RELACIONADOS PRINCIPALMENTE CON EL EMBARAZO (O20 - O29);DIRECTA;1
2015;V;06805;Tigre;O85;COMPLICACIONES PRINCIPALMENTE RELACIONADAS CON EL PUERPERIO (O85 - O92);DIRECTA;1
2015;V;06805;Tigre;O05;EMBARAZO TERMINADO EN ABORTO (O00 - O08);DIRECTA;1
2015;V;06805;Tigre;O99;OTRAS AFECCIONES OBSTETRICAS NO CLASIFICADAS EN OTRA PARTE (O95 - O99);INDIRECTA;1
2015;II;06826;Trenque Lauquen;O05;EMBARAZO TERMINADO EN ABORTO (O00 - O08);DIRECTA;1
2015;VII;06840;Tres de Febrero;O99;OTRAS AFECCIONES OBSTETRICAS NO CLASIFICADAS EN OTRA PARTE (O95 - O99);INDIRECTA;1
2015;V;06861;Vicente López;O62;COMPLICACIONES DEL TRABAJO DE PARTO Y DEL PARTO (O60 - O75);DIRECTA;1
2015;V;06882;Zárate;O45;ATENCION MATERNA RELACIONADA CON EL FETO Y LA CAVIDAD AMNIOTICA Y CON POSIBLES PROBLEMAS DEL PARTO (O30-O48);DIRECTA;1
2015;V;06882;Zárate;O99;OTRAS AFECCIONES OBSTETRICAS NO CLASIFICADAS EN OTRA PARTE (O95 - O99);INDIRECTA;1
2016;Ignorado;06999;Ignorado;O72;COMPLICACIONES DEL TRABAJO DE PARTO Y DEL PARTO (O60 - O75);DIRECTA;1
2016;VI;06028;Almirante Brown;O85;COMPLICACIONES PRINCIPALMENTE RELACIONADAS CON EL PUERPERIO (O85 - O92);DIRECTA;2
2016;VI;06028;Almirante Brown;O86;COMPLICACIONES PRINCIPALMENTE RELACIONADAS CON EL PUERPERIO (O85 - O92);DIRECTA;1
2016;VI;06028;Almirante Brown;O14;EDEMA, PROTEINURIA Y TRASTORNOS HIPERTENSIVOS EN EL EMBARAZO, EL PARTO Y EL PUERPERIO (O10 - O16);DIRECTA;1
2016;VI;06028;Almirante Brown;O00;EMBARAZO TERMINADO EN ABORTO (O00 - O08);DIRECTA;1
2016;VI;06028;Almirante Brown;O05;EMBARAZO TERMINADO EN ABORTO (O00 - O08);DIRECTA;1
2016;VI;06035;Avellaneda;O70;COMPLICACIONES DEL TRABAJO DE PARTO Y DEL PARTO (O60 - O75);DIRECTA;1
2016;VI;06035;Avellaneda;O85;COMPLICACIONES PRINCIPALMENTE RELACIONADAS CON EL PUERPERIO (O85 - O92);DIRECTA;1
2016;IX;06049;Azul;O22;OTROS TRASTORNOS MATERNOS RELACIONADOS PRINCIPALMENTE CON EL EMBARAZO (O20 - O29);DIRECTA;1
2016;I;06056;Bahía Blanca;O45;ATENCION MATERNA RELACIONADA CON EL FETO Y LA CAVIDAD AMNIOTICA Y CON POSIBLES PROBLEMAS DEL PARTO (O30-O48);DIRECTA;1
2016;I;06056;Bahía Blanca;O72;COMPLICACIONES DEL TRABAJO DE PARTO Y DEL PARTO (O60 - O75);DIRECTA;2
2016;I;06056;Bahía Blanca;O85;COMPLICACIONES PRINCIPALMENTE RELACIONADAS CON EL PUERPERIO (O85 - O92);DIRECTA;1
2016;I;06056;Bahía Blanca;O05;EMBARAZO TERMINADO EN ABORTO (O00 - O08);DIRECTA;1
2016;VI;06091;Berazategui;O00;EMBARAZO TERMINADO EN ABORTO (O00 - O08);DIRECTA;1
2016;XI;06218;Chascomús;O99;OTRAS AFECCIONES OBSTETRICAS NO CLASIFICADAS EN OTRA PARTE (O95 - O99);INDIRECTA;1
2016;VIII;06420;La Costa;O88;COMPLICACIONES PRINCIPALMENTE RELACIONADAS CON EL PUERPERIO (O85 - O92);DIRECTA;1
2016;V;06252;Escobar;O00;EMBARAZO TERMINADO EN ABORTO (O00 - O08);DIRECTA;1
2016;VI;06260;Esteban Echeverría;O62;COMPLICACIONES DEL TRABAJO DE PARTO Y DEL PARTO (O60 - O75);DIRECTA;1
2016;VI;06260;Esteban Echeverría;O90;COMPLICACIONES PRINCIPALMENTE RELACIONADAS CON EL PUERPERIO (O85 - O92);DIRECTA;1
2016;VI;06260;Esteban Echeverría;O16;EDEMA, PROTEINURIA Y TRASTORNOS HIPERTENSIVOS EN EL EMBARAZO, EL PARTO Y EL PUERPERIO (O10 - O16);DIRECTA;1
2016;VI;06260;Esteban Echeverría;O99;OTRAS AFECCIONES OBSTETRICAS NO CLASIFICADAS EN OTRA PARTE (O95 - O99);INDIRECTA;1
2016;VI;06270;Ezeiza;O90;COMPLICACIONES PRINCIPALMENTE RELACIONADAS CON EL PUERPERIO (O85 - O92);DIRECTA;2
2016;VI;06274;Florencio Varela;O62;COMPLICACIONES DEL TRABAJO DE PARTO Y DEL PARTO (O60 - O75);DIRECTA;1
2016;VI;06274;Florencio Varela;O85;COMPLICACIONES PRINCIPALMENTE RELACIONADAS CON EL PUERPERIO (O85 - O92);DIRECTA;1
2016;VI;06274;Florencio Varela;O88;COMPLICACIONES PRINCIPALMENTE RELACIONADAS CON EL PUERPERIO (O85 - O92);DIRECTA;1
2016;VI;06274;Florencio Varela;O14;EDEMA, PROTEINURIA Y TRASTORNOS HIPERTENSIVOS EN EL EMBARAZO, EL PARTO Y EL PUERPERIO (O10 - O16);DIRECTA;2
2016;VI;06274;Florencio Varela;O95;OTRAS AFECCIONES OBSTETRICAS NO CLASIFICADAS EN OTRA PARTE (O95 - O99);DIRECTA;1
2016;VIII;06280;General Alvarado;O85;COMPLICACIONES PRINCIPALMENTE RELACIONADAS CON EL PUERPERIO (O85 - O92);DIRECTA;1
2016;VIII;06315;General Juan Madariaga;O99;OTRAS AFECCIONES OBSTETRICAS NO CLASIFICADAS EN OTRA PARTE (O95 - O99);INDIRECTA;1
2016;VIII;06357;General Pueyrredón;O05;EMBARAZO TERMINADO EN ABORTO (O00 - O08);DIRECTA;2
2016;VII;06364;General Rodríguez;O72;COMPLICACIONES DEL TRABAJO DE PARTO Y DEL PARTO (O60 - O75);DIRECTA;1
2016;V;06371;General San Martín;O23;OTROS TRASTORNOS MATERNOS RELACIONADOS PRINCIPALMENTE CON EL EMBARAZO (O20 - O29);DIRECTA;1
2016;V;06412;José C. Paz;O99;OTRAS AFECCIONES OBSTETRICAS NO CLASIFICADAS EN OTRA PARTE (O95 - O99);INDIRECTA;1
2016;XII;06427;La Matanza;O85;COMPLICACIONES PRINCIPALMENTE RELACIONADAS CON EL PUERPERIO (O85 - O92);DIRECTA;1
2016;XII;06427;La Matanza;O05;EMBARAZO TERMINADO EN ABORTO (O00 - O08);DIRECTA;3
2016;XII;06427;La Matanza;O95;OTRAS AFECCIONES OBSTETRICAS NO CLASIFICADAS EN OTRA PARTE (O95 - O99);DIRECTA;1
2016;XII;06427;La Matanza;O99;OTRAS AFECCIONES OBSTETRICAS NO CLASIFICADAS EN OTRA PARTE (O95 - O99);INDIRECTA;3
2016;XI;06441;La Plata;O71;COMPLICACIONES DEL TRABAJO DE PARTO Y DEL PARTO (O60 - O75);DIRECTA;1
2016;XI;06441;La Plata;O85;COMPLICACIONES PRINCIPALMENTE RELACIONADAS CON EL PUERPERIO (O85 - O92);DIRECTA;1
2016;XI;06441;La Plata;O90;COMPLICACIONES PRINCIPALMENTE RELACIONADAS CON EL PUERPERIO (O85 - O92);DIRECTA;1
2016;XI;06441;La Plata;O14;EDEMA, PROTEINURIA Y TRASTORNOS HIPERTENSIVOS EN EL EMBARAZO, EL PARTO Y EL PUERPERIO (O10 - O16);DIRECTA;1
2016;XI;06441;La Plata;O03;EMBARAZO TERMINADO EN ABORTO (O00 - O08);DIRECTA;1
2016;XI;06441;La Plata;O99;OTRAS AFECCIONES OBSTETRICAS NO CLASIFICADAS EN OTRA PARTE (O95 - O99);INDIRECTA;1
2016;VI;06434;Lanús;O72;COMPLICACIONES DEL TRABAJO DE PARTO Y DEL PARTO (O60 - O75);DIRECTA;1
2016;IX;06455;Las Flores;O99;OTRAS AFECCIONES OBSTETRICAS NO CLASIFICADAS EN OTRA PARTE (O95 - O99);INDIRECTA;1
2016;VI;06490;Lomas de Zamora;O72;COMPLICACIONES DEL TRABAJO DE PARTO Y DEL PARTO (O60 - O75);DIRECTA;1
2016;VI;06490;Lomas de Zamora;O03;EMBARAZO TERMINADO EN ABORTO (O00 - O08);DIRECTA;1
2016;VI;06490;Lomas de Zamora;O05;EMBARAZO TERMINADO EN ABORTO (O00 - O08);DIRECTA;1
2016;VI;06490;Lomas de Zamora;O95;OTRAS AFECCIONES OBSTETRICAS NO CLASIFICADAS EN OTRA PARTE (O95 - O99);DIRECTA;2
2016;VI;06490;Lomas de Zamora;O99;OTRAS AFECCIONES OBSTETRICAS NO CLASIFICADAS EN OTRA PARTE (O95 - O99);INDIRECTA;1
2016;VII;06497;Luján;O15;EDEMA, PROTEINURIA Y TRASTORNOS HIPERTENSIVOS EN EL EMBARAZO, EL PARTO Y EL PUERPERIO (O10 - O16);DIRECTA;1
2016;VII;06497;Luján;O99;OTRAS AFECCIONES OBSTETRICAS NO CLASIFICADAS EN OTRA PARTE (O95 - O99);INDIRECTA;2
2016;V;06515;Malvinas Argentinas;O90;COMPLICACIONES PRINCIPALMENTE RELACIONADAS CON EL PUERPERIO (O85 - O92);DIRECTA;1
2016;VII;06525;Marcos Paz;O98;OTRAS AFECCIONES OBSTETRICAS NO CLASIFICADAS EN OTRA PARTE (O95 - O99);INDIRECTA;1
2016;VII;06560;Moreno;O99;OTRAS AFECCIONES OBSTETRICAS NO CLASIFICADAS EN OTRA PARTE (O95 - O99);INDIRECTA;2
2016;VII;06568;Morón;O45;ATENCION MATERNA RELACIONADA CON EL FETO Y LA CAVIDAD AMNIOTICA Y CON POSIBLES PROBLEMAS DEL PARTO (O30-O48);DIRECTA;1
2016;VII;06568;Morón;O62;COMPLICACIONES DEL TRABAJO DE PARTO Y DEL PARTO (O60 - O75);DIRECTA;1
2016;VII;06568;Morón;O99;OTRAS AFECCIONES OBSTETRICAS NO CLASIFICADAS EN OTRA PARTE (O95 - O99);INDIRECTA;3
2016;V;06638;Pilar;O85;COMPLICACIONES PRINCIPALMENTE RELACIONADAS CON EL PUERPERIO (O85 - O92);DIRECTA;1
2016;V;06638;Pilar;O86;COMPLICACIONES PRINCIPALMENTE RELACIONADAS CON EL PUERPERIO (O85 - O92);DIRECTA;1
2016;V;06638;Pilar;O05;EMBARAZO TERMINADO EN ABORTO (O00 - O08);DIRECTA;1
2016;XI;06648;Presidente Perón;O99;OTRAS AFECCIONES OBSTETRICAS NO CLASIFICADAS EN OTRA PARTE (O95 - O99);INDIRECTA;1
2016;VI;06658;Quilmes;O05;EMBARAZO TERMINADO EN ABORTO (O00 - O08);DIRECTA;1
2016;VI;06658;Quilmes;O06;EMBARAZO TERMINADO EN ABORTO (O00 - O08);DIRECTA;1
2016;V;06749;San Fernando;O35;ATENCION MATERNA RELACIONADA CON EL FETO Y LA CAVIDAD AMNIOTICA Y CON POSIBLES PROBLEMAS DEL PARTO (O30-O48);DIRECTA;1
2016;V;06749;San Fernando;O02;EMBARAZO TERMINADO EN ABORTO (O00 - O08);DIRECTA;1
2016;V;06749;San Fernando;O26;OTROS TRASTORNOS MATERNOS RELACIONADOS PRINCIPALMENTE CON EL EMBARAZO (O20 - O29);DIRECTA;1
2016;V;06756;San Isidro;O99;OTRAS AFECCIONES OBSTETRICAS NO CLASIFICADAS EN OTRA PARTE (O95 - O99);INDIRECTA;1
2016;V;06760;San Miguel;O72;COMPLICACIONES DEL TRABAJO DE PARTO Y DEL PARTO (O60 - O75);DIRECTA;1
2016;V;06760;San Miguel;O99;OTRAS AFECCIONES OBSTETRICAS NO CLASIFICADAS EN OTRA PARTE (O95 - O99);INDIRECTA;1
2016;V;06805;Tigre;O88;COMPLICACIONES PRINCIPALMENTE RELACIONADAS CON EL PUERPERIO (O85 - O92);DIRECTA;1
2016;V;06805;Tigre;O99;OTRAS AFECCIONES OBSTETRICAS NO CLASIFICADAS EN OTRA PARTE (O95 - O99);INDIRECTA;1
2016;I;06833;Tres Arroyos;O99;OTRAS AFECCIONES OBSTETRICAS NO CLASIFICADAS EN OTRA PARTE (O95 - O99);INDIRECTA;1
2016;VII;06840;Tres de Febrero;O62;COMPLICACIONES DEL TRABAJO DE PARTO Y DEL PARTO (O60 - O75);DIRECTA;1
2016;VII;06840;Tres de Febrero;O99;OTRAS AFECCIONES OBSTETRICAS NO CLASIFICADAS EN OTRA PARTE (O95 - O99);INDIRECTA;2
2016;VIII;06868;Villa Gesell;O72;COMPLICACIONES DEL TRABAJO DE PARTO Y DEL PARTO (O60 - O75);DIRECTA;1
2016;V;06882;Zárate;O99;OTRAS AFECCIONES OBSTETRICAS NO CLASIFICADAS EN OTRA PARTE (O95 - O99);INDIRECTA;1
2017;VI;06028;Almirante Brown;O85;COMPLICACIONES PRINCIPALMENTE RELACIONADAS CON EL PUERPERIO (O85 - O92);DIRECTA;1
2017;VI;06028;Almirante Brown;O05;EMBARAZO TERMINADO EN ABORTO (O00 - O08);DIRECTA;1
2017;I;06056;Bahía Blanca;O99;OTRAS AFECCIONES OBSTETRICAS NO CLASIFICADAS EN OTRA PARTE (O95 - O99);INDIRECTA;1
2017;IV;06070;Baradero;O99;OTRAS AFECCIONES OBSTETRICAS NO CLASIFICADAS EN OTRA PARTE (O95 - O99);INDIRECTA;1
2017;VI;06091;Berazategui;O88;COMPLICACIONES PRINCIPALMENTE RELACIONADAS CON EL PUERPERIO (O85 - O92);DIRECTA;1
2017;VI;06091;Berazategui;O99;OTRAS AFECCIONES OBSTETRICAS NO CLASIFICADAS EN OTRA PARTE (O95 - O99);INDIRECTA;1
2017;IX;06105;Bolívar;O15;EDEMA, PROTEINURIA Y TRASTORNOS HIPERTENSIVOS EN EL EMBARAZO, EL PARTO Y EL PUERPERIO (O10 - O16);DIRECTA;1
2017;V;06126;Campana;O98;OTRAS AFECCIONES OBSTETRICAS NO CLASIFICADAS EN OTRA PARTE (O95 - O99);INDIRECTA;1
2017;II;06147;Carlos Casares;O86;COMPLICACIONES PRINCIPALMENTE RELACIONADAS CON EL PUERPERIO (O85 - O92);DIRECTA;1
2017;V;06252;Escobar;O85;COMPLICACIONES PRINCIPALMENTE RELACIONADAS CON EL PUERPERIO (O85 - O92);DIRECTA;1
2017;V;06252;Escobar;O05;EMBARAZO TERMINADO EN ABORTO (O00 - O08);DIRECTA;1
2017;VI;06260;Esteban Echeverría;O72;COMPLICACIONES DEL TRABAJO DE PARTO Y DEL PARTO (O60 - O75);DIRECTA;2
2017;VI;06260;Esteban Echeverría;O05;EMBARAZO TERMINADO EN ABORTO (O00 - O08);DIRECTA;1
2017;VI;06260;Esteban Echeverría;O99;OTRAS AFECCIONES OBSTETRICAS NO CLASIFICADAS EN OTRA PARTE (O95 - O99);INDIRECTA;1
2017;VI;06274;Florencio Varela;O62;COMPLICACIONES DEL TRABAJO DE PARTO Y DEL PARTO (O60 - O75);DIRECTA;1
2017;IX;06287;General Alvear;O88;COMPLICACIONES PRINCIPALMENTE RELACIONADAS CON EL PUERPERIO (O85 - O92);DIRECTA;2
2017;VIII;06357;General Pueyrredón;O00;EMBARAZO TERMINADO EN ABORTO (O00 - O08);DIRECTA;1
2017;VIII;06357;General Pueyrredón;O05;EMBARAZO TERMINADO EN ABORTO (O00 - O08);DIRECTA;1
2017;VIII;06357;General Pueyrredón;O95;OTRAS AFECCIONES OBSTETRICAS NO CLASIFICADAS EN OTRA PARTE (O95 - O99);DIRECTA;1
2017;VIII;06357;General Pueyrredón;O99;OTRAS AFECCIONES OBSTETRICAS NO CLASIFICADAS EN OTRA PARTE (O95 - O99);INDIRECTA;1
2017;VII;06364;General Rodríguez;O15;EDEMA, PROTEINURIA Y TRASTORNOS HIPERTENSIVOS EN EL EMBARAZO, EL PARTO Y EL PUERPERIO (O10 - O16);DIRECTA;1
2017;V;06371;General San Martín;O15;EDEMA, PROTEINURIA Y TRASTORNOS HIPERTENSIVOS EN EL EMBARAZO, EL PARTO Y EL PUERPERIO (O10 - O16);DIRECTA;1
2017;V;06371;General San Martín;O99;OTRAS AFECCIONES OBSTETRICAS NO CLASIFICADAS EN OTRA PARTE (O95 - O99);INDIRECTA;1
2017;II;06392;General Villegas;O99;OTRAS AFECCIONES OBSTETRICAS NO CLASIFICADAS EN OTRA PARTE (O95 - O99);INDIRECTA;1
2017;V;06412;José C. Paz;O15;EDEMA, PROTEINURIA Y TRASTORNOS HIPERTENSIVOS EN EL EMBARAZO, EL PARTO Y EL PUERPERIO (O10 - O16);DIRECTA;1
2017;V;06412;José C. Paz;O02;EMBARAZO TERMINADO EN ABORTO (O00 - O08);DIRECTA;1
2017;III;06413;Junín;O00;EMBARAZO TERMINADO EN ABORTO (O00 - O08);DIRECTA;1
2017;III;06413;Junín;O99;OTRAS AFECCIONES OBSTETRICAS NO CLASIFICADAS EN OTRA PARTE (O95 - O99);INDIRECTA;1
2017;XII;06427;La Matanza;O43;ATENCION MATERNA RELACIONADA CON EL FETO Y LA CAVIDAD AMNIOTICA Y CON POSIBLES PROBLEMAS DEL PARTO (O30-O48);DIRECTA;1
2017;XII;06427;La Matanza;O85;COMPLICACIONES PRINCIPALMENTE RELACIONADAS CON EL PUERPERIO (O85 - O92);DIRECTA;1
2017;XII;06427;La Matanza;O15;EDEMA, PROTEINURIA Y TRASTORNOS HIPERTENSIVOS EN EL EMBARAZO, EL PARTO Y EL PUERPERIO (O10 - O16);DIRECTA;2
2017;XII;06427;La Matanza;O05;EMBARAZO TERMINADO EN ABORTO (O00 - O08);DIRECTA;2
2017;XII;06427;La Matanza;O99;OTRAS AFECCIONES OBSTETRICAS NO CLASIFICADAS EN OTRA PARTE (O95 - O99);INDIRECTA;2
2017;XI;06441;La Plata;O62;COMPLICACIONES DEL TRABAJO DE PARTO Y DEL PARTO (O60 - O75);DIRECTA;1
2017;XI;06441;La Plata;O05;EMBARAZO TERMINADO EN ABORTO (O00 - O08);DIRECTA;1
2017;XI;06441;La Plata;O98;OTRAS AFECCIONES OBSTETRICAS NO CLASIFICADAS EN OTRA PARTE (O95 - O99);INDIRECTA;1
2017;XI;06441;La Plata;O99;OTRAS AFECCIONES OBSTETRICAS NO CLASIFICADAS EN OTRA PARTE (O95 - O99);INDIRECTA;1
2017;VI;06434;Lanús;O99;OTRAS AFECCIONES OBSTETRICAS NO CLASIFICADAS EN OTRA PARTE (O95 - O99);INDIRECTA;1
2017;IX;06455;Las Flores;O85;COMPLICACIONES PRINCIPALMENTE RELACIONADAS CON EL PUERPERIO (O85 - O92);DIRECTA;1
2017;VI;06490;Lomas de Zamora;O99;OTRAS AFECCIONES OBSTETRICAS NO CLASIFICADAS EN OTRA PARTE (O95 - O99);INDIRECTA;2
2017;VII;06497;Luján;O05;EMBARAZO TERMINADO EN ABORTO (O00 - O08);DIRECTA;1
2017;V;06515;Malvinas Argentinas;O62;COMPLICACIONES DEL TRABAJO DE PARTO Y DEL PARTO (O60 - O75);DIRECTA;1
2017;V;06515;Malvinas Argentinas;O85;COMPLICACIONES PRINCIPALMENTE RELACIONADAS CON EL PUERPERIO (O85 - O92);DIRECTA;1
2017;VII;06539;Merlo;O90;COMPLICACIONES PRINCIPALMENTE RELACIONADAS CON EL PUERPERIO (O85 - O92);DIRECTA;1
2017;VII;06539;Merlo;O99;OTRAS AFECCIONES OBSTETRICAS NO CLASIFICADAS EN OTRA PARTE (O95 - O99);INDIRECTA;4
2017;VII;06560;Moreno;O85;COMPLICACIONES PRINCIPALMENTE RELACIONADAS CON EL PUERPERIO (O85 - O92);DIRECTA;1
2017;VII;06560;Moreno;O14;EDEMA, PROTEINURIA Y TRASTORNOS HIPERTENSIVOS EN EL EMBARAZO, EL PARTO Y EL PUERPERIO (O10 - O16);DIRECTA;2
2017;VII;06560;Moreno;O99;OTRAS AFECCIONES OBSTETRICAS NO CLASIFICADAS EN OTRA PARTE (O95 - O99);INDIRECTA;1
2017;VII;06568;Morón;O45;ATENCION MATERNA RELACIONADA CON EL FETO Y LA CAVIDAD AMNIOTICA Y CON POSIBLES PROBLEMAS DEL PARTO (O30-O48);DIRECTA;1
2017;VII;06568;Morón;O05;EMBARAZO TERMINADO EN ABORTO (O00 - O08);DIRECTA;1
2017;V;06638;Pilar;O15;EDEMA, PROTEINURIA Y TRASTORNOS HIPERTENSIVOS EN EL EMBARAZO, EL PARTO Y EL PUERPERIO (O10 - O16);DIRECTA;1
2017;V;06638;Pilar;O95;OTRAS AFECCIONES OBSTETRICAS NO CLASIFICADAS EN OTRA PARTE (O95 - O99);DIRECTA;2
2017;V;06638;Pilar;O99;OTRAS AFECCIONES OBSTETRICAS NO CLASIFICADAS EN OTRA PARTE (O95 - O99);INDIRECTA;1
2017;VI;06658;Quilmes;O86;COMPLICACIONES PRINCIPALMENTE RELACIONADAS CON EL PUERPERIO (O85 - O92);DIRECTA;1
2017;VI;06658;Quilmes;O14;EDEMA, PROTEINURIA Y TRASTORNOS HIPERTENSIVOS EN EL EMBARAZO, EL PARTO Y EL PUERPERIO (O10 - O16);DIRECTA;1
2017;VI;06658;Quilmes;O15;EDEMA, PROTEINURIA Y TRASTORNOS HIPERTENSIVOS EN EL EMBARAZO, EL PARTO Y EL PUERPERIO (O10 - O16);DIRECTA;1
